Blueprint ID,Material Type,Quantity,Material ID,Material Name,Product Name,Product Quantity,Product typeIDs,activity
1129,materials,219,36,Mexallon,Multispectrum Shield Hardener I,1,578,production
1129,materials,2,37,Isogen,Multispectrum Shield Hardener I,1,578,production
1130,skills,1,3380,Industry,Iron Charge S,100,215,production
1130,materials,27,34,Tritanium,Iron Charge S,100,215,production
1130,materials,21,35,Pyerite,Iron Charge S,100,215,production
1131,skills,1,3380,Industry,Tungsten Charge S,100,216,production
1131,materials,38,34,Tritanium,Tungsten Charge S,100,216,production
1131,materials,32,35,Pyerite,Tungsten Charge S,100,216,production
1132,skills,1,3380,Industry,Iridium Charge S,100,217,production
1132,materials,58,34,Tritanium,Iridium Charge S,100,217,production
1132,materials,23,35,Pyerite,Iridium Charge S,100,217,production
1132,materials,1,37,Isogen,Iridium Charge S,100,217,production
1133,skills,1,3380,Industry,Lead Charge S,100,218,production
1133,materials,118,34,Tritanium,Lead Charge S,100,218,production
1133,materials,1,36,Mexallon,Lead Charge S,100,218,production
1133,materials,2,37,Isogen,Lead Charge S,100,218,production
1134,skills,1,3380,Industry,Thorium Charge S,100,219,production
1134,materials,58,34,Tritanium,Thorium Charge S,100,219,production
1134,materials,64,35,Pyerite,Thorium Charge S,100,219,production
1134,materials,1,36,Mexallon,Thorium Charge S,100,219,production
1135,skills,1,3380,Industry,Uranium Charge S,100,220,production
1135,materials,69,34,Tritanium,Uranium Charge S,100,220,production
1135,materials,76,35,Pyerite,Uranium Charge S,100,220,production
1135,materials,1,36,Mexallon,Uranium Charge S,100,220,production
1136,skills,1,3380,Industry,Plutonium Charge S,100,221,production
1136,materials,164,34,Tritanium,Plutonium Charge S,100,221,production
1136,materials,17,35,Pyerite,Plutonium Charge S,100,221,production
1136,materials,3,37,Isogen,Plutonium Charge S,100,221,production
1137,skills,1,3380,Industry,Antimatter Charge S,100,222,production
1137,materials,204,34,Tritanium,Antimatter Charge S,100,222,production
1137,materials,17,35,Pyerite,Antimatter Charge S,100,222,production
1137,materials,1,38,Nocxium,Antimatter Charge S,100,222,production
1138,skills,1,3380,Industry,Iron Charge M,100,223,production
1138,materials,164,34,Tritanium,Iron Charge M,100,223,production
1138,materials,17,35,Pyerite,Iron Charge M,100,223,production
1138,materials,3,37,Isogen,Iron Charge M,100,223,production
1139,skills,1,3380,Industry,Tungsten Charge M,100,224,production
1139,materials,224,34,Tritanium,Tungsten Charge M,100,224,production
1139,materials,3,35,Pyerite,Tungsten Charge M,100,224,production
1139,materials,23,36,Mexallon,Tungsten Charge M,100,224,production
1140,skills,1,3380,Industry,Iridium Charge M,100,225,production
1140,materials,136,34,Tritanium,Iridium Charge M,100,225,production
1140,materials,166,35,Pyerite,Iridium Charge M,100,225,production
1140,materials,2,36,Mexallon,Iridium Charge M,100,225,production
1141,skills,1,3380,Industry,Lead Charge M,100,226,production
1141,materials,412,34,Tritanium,Lead Charge M,100,226,production
1141,materials,2,35,Pyerite,Lead Charge M,100,226,production
1141,materials,3,36,Mexallon,Lead Charge M,100,226,production
1141,materials,3,37,Isogen,Lead Charge M,100,226,production
1141,materials,1,38,Nocxium,Lead Charge M,100,226,production
1142,skills,1,3380,Industry,Thorium Charge M,100,227,production
1142,materials,450,34,Tritanium,Thorium Charge M,100,227,production
1142,materials,32,36,Mexallon,Thorium Charge M,100,227,production
1142,materials,1,38,Nocxium,Thorium Charge M,100,227,production
1143,skills,1,3380,Industry,Uranium Charge M,100,228,production
1143,materials,257,34,Tritanium,Uranium Charge M,100,228,production
1143,materials,300,35,Pyerite,Uranium Charge M,100,228,production
1143,materials,4,36,Mexallon,Uranium Charge M,100,228,production
1144,skills,1,3380,Industry,Plutonium Charge M,100,229,production
1144,materials,526,34,Tritanium,Plutonium Charge M,100,229,production
1144,materials,133,35,Pyerite,Plutonium Charge M,100,229,production
1144,materials,2,36,Mexallon,Plutonium Charge M,100,229,production
1144,materials,11,37,Isogen,Plutonium Charge M,100,229,production
1145,skills,1,3380,Industry,Antimatter Charge M,100,230,production
1145,materials,449,34,Tritanium,Antimatter Charge M,100,230,production
1145,materials,417,35,Pyerite,Antimatter Charge M,100,230,production
1145,materials,7,36,Mexallon,Antimatter Charge M,100,230,production
1146,skills,1,3380,Industry,Iron Charge L,100,231,production
1146,materials,249,34,Tritanium,Iron Charge L,100,231,production
1146,materials,198,35,Pyerite,Iron Charge L,100,231,production
1146,materials,1,37,Isogen,Iron Charge L,100,231,production
1147,skills,1,3380,Industry,Tungsten Charge L,100,232,production
1147,materials,520,34,Tritanium,Tungsten Charge L,100,232,production
1147,materials,100,35,Pyerite,Tungsten Charge L,100,232,production
1147,materials,2,36,Mexallon,Tungsten Charge L,100,232,production
1147,materials,2,37,Isogen,Tungsten Charge L,100,232,production
1147,materials,2,38,Nocxium,Tungsten Charge L,100,232,production
1148,skills,1,3380,Industry,Iridium Charge L,100,233,production
1148,materials,511,34,Tritanium,Iridium Charge L,100,233,production
1148,materials,428,35,Pyerite,Iridium Charge L,100,233,production
1149,skills,1,3380,Industry,Lead Charge L,100,234,production
1149,materials,458,34,Tritanium,Lead Charge L,100,234,production
1149,materials,580,35,Pyerite,Lead Charge L,100,234,production
1150,skills,1,3380,Industry,Thorium Charge L,100,235,production
1150,materials,1040,34,Tritanium,Thorium Charge L,100,235,production
1150,materials,156,35,Pyerite,Thorium Charge L,100,235,production
1150,materials,104,36,Mexallon,Thorium Charge L,100,235,production
1151,skills,1,3380,Industry,Uranium Charge L,100,236,production
1151,materials,1236,34,Tritanium,Uranium Charge L,100,236,production
1151,materials,223,35,Pyerite,Uranium Charge L,100,236,production
1151,materials,110,36,Mexallon,Uranium Charge L,100,236,production
1152,skills,1,3380,Industry,Plutonium Charge L,100,237,production
1152,materials,1529,34,Tritanium,Plutonium Charge L,100,237,production
1152,materials,89,36,Mexallon,Plutonium Charge L,100,237,production
1152,materials,23,37,Isogen,Plutonium Charge L,100,237,production
1153,skills,1,3380,Industry,Antimatter Charge L,100,238,production
1153,materials,1778,34,Tritanium,Antimatter Charge L,100,238,production
1153,materials,127,35,Pyerite,Antimatter Charge L,100,238,production
1153,materials,89,36,Mexallon,Antimatter Charge L,100,238,production
1153,materials,29,37,Isogen,Antimatter Charge L,100,238,production
1154,skills,1,3380,Industry,Radio S,1,239,production
1154,materials,8,35,Pyerite,Radio S,1,239,production
1154,materials,3,37,Isogen,Radio S,1,239,production
1154,materials,1,38,Nocxium,Radio S,1,239,production
1154,materials,1,39,Zydrine,Radio S,1,239,production
1155,skills,1,3380,Industry,Microwave S,1,240,production
1155,materials,4,34,Tritanium,Microwave S,1,240,production
1155,materials,1,35,Pyerite,Microwave S,1,240,production
1155,materials,2,36,Mexallon,Microwave S,1,240,production
1155,materials,3,37,Isogen,Microwave S,1,240,production
1155,materials,3,38,Nocxium,Microwave S,1,240,production
1156,skills,1,3380,Industry,Infrared S,1,241,production
1156,materials,4,34,Tritanium,Infrared S,1,241,production
1156,materials,3,36,Mexallon,Infrared S,1,241,production
1156,materials,8,37,Isogen,Infrared S,1,241,production
1157,skills,1,3380,Industry,Standard S,1,242,production
1157,materials,3,34,Tritanium,Standard S,1,242,production
1157,materials,1,35,Pyerite,Standard S,1,242,production
1157,materials,2,36,Mexallon,Standard S,1,242,production
1157,materials,10,37,Isogen,Standard S,1,242,production
1158,skills,1,3380,Industry,Ultraviolet S,1,243,production
1158,materials,2,34,Tritanium,Ultraviolet S,1,243,production
1158,materials,3,35,Pyerite,Ultraviolet S,1,243,production
1158,materials,2,36,Mexallon,Ultraviolet S,1,243,production
1158,materials,12,37,Isogen,Ultraviolet S,1,243,production
1159,skills,1,3380,Industry,Xray S,1,244,production
1159,materials,2,34,Tritanium,Xray S,1,244,production
1159,materials,11,36,Mexallon,Xray S,1,244,production
1159,materials,1,37,Isogen,Xray S,1,244,production
1159,materials,1,39,Zydrine,Xray S,1,244,production
1160,skills,1,3380,Industry,Gamma S,1,245,production
1160,materials,2,34,Tritanium,Gamma S,1,245,production
1160,materials,6,35,Pyerite,Gamma S,1,245,production
1160,materials,4,36,Mexallon,Gamma S,1,245,production
1160,materials,2,37,Isogen,Gamma S,1,245,production
1160,materials,2,38,Nocxium,Gamma S,1,245,production
1160,materials,1,39,Zydrine,Gamma S,1,245,production
1161,skills,1,3380,Industry,Multifrequency S,1,246,production
1161,materials,4,35,Pyerite,Multifrequency S,1,246,production
1161,materials,3,37,Isogen,Multifrequency S,1,246,production
1161,materials,3,38,Nocxium,Multifrequency S,1,246,production
1161,materials,1,39,Zydrine,Multifrequency S,1,246,production
1162,skills,1,3380,Industry,Radio M,1,247,production
1162,materials,27,34,Tritanium,Radio M,1,247,production
1162,materials,13,36,Mexallon,Radio M,1,247,production
1162,materials,3,37,Isogen,Radio M,1,247,production
1162,materials,19,38,Nocxium,Radio M,1,247,production
1162,materials,2,39,Zydrine,Radio M,1,247,production
1162,materials,2,40,Megacyte,Radio M,1,247,production
1163,skills,1,3380,Industry,Microwave M,1,248,production
1163,materials,2,40,Megacyte,Microwave M,1,248,production
1163,materials,59,36,Mexallon,Microwave M,1,248,production
1163,materials,3,37,Isogen,Microwave M,1,248,production
1163,materials,3,38,Nocxium,Microwave M,1,248,production
1164,skills,1,3380,Industry,Infrared M,1,249,production
1164,materials,1,40,Megacyte,Infrared M,1,249,production
1164,materials,2,35,Pyerite,Infrared M,1,249,production
1164,materials,62,36,Mexallon,Infrared M,1,249,production
1165,skills,1,3380,Industry,Standard M,1,250,production
1165,materials,1,40,Megacyte,Standard M,1,250,production
1165,materials,4,35,Pyerite,Standard M,1,250,production
1165,materials,33,36,Mexallon,Standard M,1,250,production
1165,materials,27,37,Isogen,Standard M,1,250,production
1166,skills,1,3380,Industry,Ultraviolet M,1,251,production
1166,materials,1,40,Megacyte,Ultraviolet M,1,251,production
1166,materials,8,35,Pyerite,Ultraviolet M,1,251,production
1166,materials,3,36,Mexallon,Ultraviolet M,1,251,production
1166,materials,53,37,Isogen,Ultraviolet M,1,251,production
1166,materials,1,38,Nocxium,Ultraviolet M,1,251,production
1167,skills,1,3380,Industry,Xray M,1,252,production
1167,materials,2,40,Megacyte,Xray M,1,252,production
1167,materials,40,34,Tritanium,Xray M,1,252,production
1167,materials,12,36,Mexallon,Xray M,1,252,production
1167,materials,18,38,Nocxium,Xray M,1,252,production
1168,skills,1,3380,Industry,Gamma M,1,253,production
1168,materials,3,35,Pyerite,Gamma M,1,253,production
1168,materials,46,36,Mexallon,Gamma M,1,253,production
1168,materials,3,37,Isogen,Gamma M,1,253,production
1168,materials,1,38,Nocxium,Gamma M,1,253,production
1168,materials,4,39,Zydrine,Gamma M,1,253,production
1168,materials,3,40,Megacyte,Gamma M,1,253,production
1169,skills,1,3380,Industry,Multifrequency M,1,254,production
1169,materials,4,40,Megacyte,Multifrequency M,1,254,production
1169,materials,36,34,Tritanium,Multifrequency M,1,254,production
1169,materials,18,36,Mexallon,Multifrequency M,1,254,production
1169,materials,1,38,Nocxium,Multifrequency M,1,254,production
1169,materials,3,39,Zydrine,Multifrequency M,1,254,production
1170,skills,1,3380,Industry,Radio L,1,255,production
1170,materials,13,34,Tritanium,Radio L,1,255,production
1170,materials,6,35,Pyerite,Radio L,1,255,production
1170,materials,6,36,Mexallon,Radio L,1,255,production
1170,materials,47,37,Isogen,Radio L,1,255,production
1170,materials,17,38,Nocxium,Radio L,1,255,production
1170,materials,9,39,Zydrine,Radio L,1,255,production
1170,materials,37,40,Megacyte,Radio L,1,255,production
1171,skills,1,3380,Industry,Microwave L,1,256,production
1171,materials,24,40,Megacyte,Microwave L,1,256,production
1171,materials,87,36,Mexallon,Microwave L,1,256,production
1171,materials,3,37,Isogen,Microwave L,1,256,production
1171,materials,1,38,Nocxium,Microwave L,1,256,production
1171,materials,9,39,Zydrine,Microwave L,1,256,production
1172,skills,1,3380,Industry,Infrared L,1,257,production
1172,materials,9,35,Pyerite,Infrared L,1,257,production
1172,materials,110,36,Mexallon,Infrared L,1,257,production
1172,materials,4,37,Isogen,Infrared L,1,257,production
1172,materials,4,38,Nocxium,Infrared L,1,257,production
1172,materials,2,39,Zydrine,Infrared L,1,257,production
1172,materials,12,40,Megacyte,Infrared L,1,257,production
1173,skills,1,3380,Industry,Standard L,1,258,production
1173,materials,57,35,Pyerite,Standard L,1,258,production
1173,materials,54,36,Mexallon,Standard L,1,258,production
1173,materials,3,37,Isogen,Standard L,1,258,production
1173,materials,3,38,Nocxium,Standard L,1,258,production
1173,materials,3,39,Zydrine,Standard L,1,258,production
1173,materials,16,40,Megacyte,Standard L,1,258,production
1174,skills,1,3380,Industry,Ultraviolet L,1,259,production
1174,materials,19,40,Megacyte,Ultraviolet L,1,259,production
1174,materials,104,35,Pyerite,Ultraviolet L,1,259,production
1174,materials,2,37,Isogen,Ultraviolet L,1,259,production
1174,materials,3,38,Nocxium,Ultraviolet L,1,259,production
1174,materials,4,39,Zydrine,Ultraviolet L,1,259,production
1175,skills,1,3380,Industry,Xray L,1,260,production
1175,materials,2,35,Pyerite,Xray L,1,260,production
1175,materials,67,36,Mexallon,Xray L,1,260,production
1175,materials,20,37,Isogen,Xray L,1,260,production
1175,materials,4,38,Nocxium,Xray L,1,260,production
1175,materials,17,39,Zydrine,Xray L,1,260,production
1175,materials,29,40,Megacyte,Xray L,1,260,production
1176,skills,1,3380,Industry,Gamma L,1,261,production
1176,materials,51,35,Pyerite,Gamma L,1,261,production
1176,materials,2,36,Mexallon,Gamma L,1,261,production
1176,materials,3,37,Isogen,Gamma L,1,261,production
1176,materials,20,38,Nocxium,Gamma L,1,261,production
1176,materials,7,39,Zydrine,Gamma L,1,261,production
1176,materials,44,40,Megacyte,Gamma L,1,261,production
1177,skills,1,3380,Industry,Multifrequency L,1,262,production
1177,materials,36,35,Pyerite,Multifrequency L,1,262,production
1177,materials,4,36,Mexallon,Multifrequency L,1,262,production
1177,materials,24,37,Isogen,Multifrequency L,1,262,production
1177,materials,3,38,Nocxium,Multifrequency L,1,262,production
1177,materials,14,39,Zydrine,Multifrequency L,1,262,production
1177,materials,50,40,Megacyte,Multifrequency L,1,262,production
1178,skills,1,3380,Industry,Cap Booster 25,10,263,production
1178,materials,173,34,Tritanium,Cap Booster 25,10,263,production
1178,materials,42,35,Pyerite,Cap Booster 25,10,263,production
1178,materials,13,36,Mexallon,Cap Booster 25,10,263,production
1179,skills,1,3380,Industry,Cap Booster 50,10,264,production
1179,materials,500,34,Tritanium,Cap Booster 50,10,264,production
1179,materials,40,35,Pyerite,Cap Booster 50,10,264,production
1179,materials,19,36,Mexallon,Cap Booster 50,10,264,production
1179,materials,7,37,Isogen,Cap Booster 50,10,264,production
1184,skills,5,3380,Industry,Small Armor Repairer II,1,1183,production
1184,skills,1,11442,Nanite Engineering,Small Armor Repairer II,1,1183,production
1184,skills,1,11443,Hydromagnetic Physics,Small Armor Repairer II,1,1183,production
1184,materials,1,11399,Morphite,Small Armor Repairer II,1,1183,production
1184,materials,1,523,Small Armor Repairer I,Small Armor Repairer II,1,1183,production
1184,materials,1,11475,R.A.M.- Armor/Hull Tech,Small Armor Repairer II,1,1183,production
1184,materials,1,11539,Nanoelectrical Microprocessor,Small Armor Repairer II,1,1183,production
1184,materials,3,9848,Robotics,Small Armor Repairer II,1,1183,production
1186,skills,1,3380,Industry,Small Cap Battery I,1,1185,production
1186,materials,684,34,Tritanium,Small Cap Battery I,1,1185,production
1186,materials,427,35,Pyerite,Small Cap Battery I,1,1185,production
1186,materials,153,36,Mexallon,Small Cap Battery I,1,1185,production
1186,materials,2,37,Isogen,Small Cap Battery I,1,1185,production
1186,materials,2,38,Nocxium,Small Cap Battery I,1,1185,production
1191,skills,5,3380,Industry,Small Remote Capacitor Transmitter II,1,1190,production
1191,skills,1,11433,High Energy Physics,Small Remote Capacitor Transmitter II,1,1190,production
1191,skills,1,11455,Quantum Physics,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,5,11399,Morphite,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,8,11554,Tesseract Capacitor Unit,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,15,9838,Superconductors,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,1,529,Small Remote Capacitor Transmitter I,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,5,11539,Nanoelectrical Microprocessor,Small Remote Capacitor Transmitter II,1,1190,production
1191,materials,1,11482,R.A.M.- Energy Tech,Small Remote Capacitor Transmitter II,1,1190,production
1196,skills,1,3380,Industry,Cap Recharger I,1,1195,production
1196,materials,2,40,Megacyte,Cap Recharger I,1,1195,production
1196,materials,763,34,Tritanium,Cap Recharger I,1,1195,production
1196,materials,321,35,Pyerite,Cap Recharger I,1,1195,production
1196,materials,412,36,Mexallon,Cap Recharger I,1,1195,production
1204,skills,1,3380,Industry,EM Coating I,1,1197,production
1204,materials,666,34,Tritanium,EM Coating I,1,1197,production
1204,materials,502,35,Pyerite,EM Coating I,1,1197,production
1204,materials,1,36,Mexallon,EM Coating I,1,1197,production
1204,materials,1,37,Isogen,EM Coating I,1,1197,production
1205,skills,5,3380,Industry,EM Coating II,1,1198,production
1205,skills,1,11442,Nanite Engineering,EM Coating II,1,1198,production
1205,skills,1,11443,Hydromagnetic Physics,EM Coating II,1,1198,production
1205,materials,1,11399,Morphite,EM Coating II,1,1198,production
1205,materials,1,1197,EM Coating I,EM Coating II,1,1198,production
1205,materials,1,11475,R.A.M.- Armor/Hull Tech,EM Coating II,1,1198,production
1205,materials,1,11543,Tungsten Carbide Armor Plate,EM Coating II,1,1198,production
1205,materials,1,11544,Titanium Diborite Armor Plate,EM Coating II,1,1198,production
1205,materials,3,11545,Crystalline Carbonide Armor Plate,EM Coating II,1,1198,production
1208,skills,1,3380,Industry,Auto Targeting System I,1,1182,production
1208,materials,596,34,Tritanium,Auto Targeting System I,1,1182,production
1208,materials,16,35,Pyerite,Auto Targeting System I,1,1182,production
1208,materials,3,36,Mexallon,Auto Targeting System I,1,1182,production
1208,materials,14,37,Isogen,Auto Targeting System I,1,1182,production
1210,skills,1,3380,Industry,Burst Jammer I,1,580,production
1210,materials,538,34,Tritanium,Burst Jammer I,1,580,production
1210,materials,52,35,Pyerite,Burst Jammer I,1,580,production
1210,materials,298,36,Mexallon,Burst Jammer I,1,580,production
1210,materials,9,37,Isogen,Burst Jammer I,1,580,production
1210,materials,4,38,Nocxium,Burst Jammer I,1,580,production
1210,materials,4,39,Zydrine,Burst Jammer I,1,580,production
1210,materials,6,40,Megacyte,Burst Jammer I,1,580,production
1212,skills,1,3380,Industry,Passive Targeter I,1,581,production
1212,materials,13889,34,Tritanium,Passive Targeter I,1,581,production
1214,skills,1,3380,Industry,Wasp I,1,1201,production
1214,materials,5947,34,Tritanium,Wasp I,1,1201,production
1214,materials,729,35,Pyerite,Wasp I,1,1201,production
1214,materials,47,37,Isogen,Wasp I,1,1201,production
1214,materials,27,38,Nocxium,Wasp I,1,1201,production
1214,materials,18,39,Zydrine,Wasp I,1,1201,production
1216,skills,1,3380,Industry,Mjolnir Auto-Targeting Light Missile I,100,269,production
1216,materials,150,34,Tritanium,Mjolnir Auto-Targeting Light Missile I,100,269,production
1216,materials,18,35,Pyerite,Mjolnir Auto-Targeting Light Missile I,100,269,production
1216,materials,12,36,Mexallon,Mjolnir Auto-Targeting Light Missile I,100,269,production
1217,materials,11,34,Tritanium,Python Mine,10,270,production
1217,materials,2,36,Mexallon,Python Mine,10,270,production
1217,materials,11,37,Isogen,Python Mine,10,270,production
1218,skills,1,3380,Industry,Civilian Mining Drone,1,1202,production
1218,materials,2,40,Megacyte,Civilian Mining Drone,1,1202,production
1218,materials,56,34,Tritanium,Civilian Mining Drone,1,1202,production
1218,materials,2,37,Isogen,Civilian Mining Drone,1,1202,production
1218,materials,9,38,Nocxium,Civilian Mining Drone,1,1202,production
1220,skills,1,3380,Industry,Scourge Rocket,100,266,production
1220,materials,31,34,Tritanium,Scourge Rocket,100,266,production
1220,materials,26,35,Pyerite,Scourge Rocket,100,266,production
1221,skills,1,3380,Industry,Scourge Torpedo,100,267,production
1221,materials,4,40,Megacyte,Scourge Torpedo,100,267,production
1221,materials,1876,34,Tritanium,Scourge Torpedo,100,267,production
1221,materials,12,39,Zydrine,Scourge Torpedo,100,267,production
1237,skills,5,3380,Industry,Overdrive Injector System II,1,1236,production
1237,skills,1,11442,Nanite Engineering,Overdrive Injector System II,1,1236,production
1237,skills,1,11529,Molecular Engineering,Overdrive Injector System II,1,1236,production
1237,materials,1,11399,Morphite,Overdrive Injector System II,1,1236,production
1237,materials,3,3689,Mechanical Parts,Overdrive Injector System II,1,1236,production
1237,materials,5,11530,Plasma Thruster,Overdrive Injector System II,1,1236,production
1237,materials,1,11475,R.A.M.- Armor/Hull Tech,Overdrive Injector System II,1,1236,production
1237,materials,1,1244,Overdrive Injector System I,Overdrive Injector System II,1,1236,production
1245,skills,1,3380,Industry,Overdrive Injector System I,1,1244,production
1245,materials,234,34,Tritanium,Overdrive Injector System I,1,1244,production
1245,materials,3413,35,Pyerite,Overdrive Injector System I,1,1244,production
1247,skills,1,3380,Industry,Capacitor Flux Coil I,1,1246,production
1247,materials,507,34,Tritanium,Capacitor Flux Coil I,1,1246,production
1247,materials,51,35,Pyerite,Capacitor Flux Coil I,1,1246,production
1247,materials,73,36,Mexallon,Capacitor Flux Coil I,1,1246,production
1247,materials,7,37,Isogen,Capacitor Flux Coil I,1,1246,production
1249,skills,5,3380,Industry,Capacitor Flux Coil II,1,1248,production
1249,skills,1,11433,High Energy Physics,Capacitor Flux Coil II,1,1248,production
1249,skills,1,11455,Quantum Physics,Capacitor Flux Coil II,1,1248,production
1249,materials,1,11399,Morphite,Capacitor Flux Coil II,1,1248,production
1249,materials,5,11554,Tesseract Capacitor Unit,Capacitor Flux Coil II,1,1248,production
1249,materials,5,9838,Superconductors,Capacitor Flux Coil II,1,1248,production
1249,materials,1,11539,Nanoelectrical Microprocessor,Capacitor Flux Coil II,1,1248,production
1249,materials,1,11482,R.A.M.- Energy Tech,Capacitor Flux Coil II,1,1248,production
1249,materials,1,1246,Capacitor Flux Coil I,Capacitor Flux Coil II,1,1248,production
1255,skills,1,3380,Industry,Shield Flux Coil I,1,1254,production
1255,materials,231,34,Tritanium,Shield Flux Coil I,1,1254,production
1255,materials,307,35,Pyerite,Shield Flux Coil I,1,1254,production
1255,materials,18,36,Mexallon,Shield Flux Coil I,1,1254,production
1255,materials,9,37,Isogen,Shield Flux Coil I,1,1254,production
1257,skills,5,3380,Industry,Shield Flux Coil II,1,1256,production
1257,skills,1,11443,Hydromagnetic Physics,Shield Flux Coil II,1,1256,production
1257,skills,1,11455,Quantum Physics,Shield Flux Coil II,1,1256,production
1257,materials,1,1254,Shield Flux Coil I,Shield Flux Coil II,1,1256,production
1257,materials,1,11399,Morphite,Shield Flux Coil II,1,1256,production
1257,materials,5,11554,Tesseract Capacitor Unit,Shield Flux Coil II,1,1256,production
1257,materials,5,9838,Superconductors,Shield Flux Coil II,1,1256,production
1257,materials,1,11539,Nanoelectrical Microprocessor,Shield Flux Coil II,1,1256,production
1257,materials,1,11482,R.A.M.- Energy Tech,Shield Flux Coil II,1,1256,production
1265,skills,1,3380,Industry,Explosive Coating I,1,1264,production
1265,materials,666,34,Tritanium,Explosive Coating I,1,1264,production
1265,materials,502,35,Pyerite,Explosive Coating I,1,1264,production
1265,materials,1,36,Mexallon,Explosive Coating I,1,1264,production
1265,materials,1,37,Isogen,Explosive Coating I,1,1264,production
1267,skills,5,3380,Industry,Explosive Coating II,1,1266,production
1267,skills,1,11442,Nanite Engineering,Explosive Coating II,1,1266,production
1267,skills,1,11443,Hydromagnetic Physics,Explosive Coating II,1,1266,production
1267,materials,1,11399,Morphite,Explosive Coating II,1,1266,production
1267,materials,1,1264,Explosive Coating I,Explosive Coating II,1,1266,production
1267,materials,1,11475,R.A.M.- Armor/Hull Tech,Explosive Coating II,1,1266,production
1267,materials,3,11542,Fernite Carbide Composite Armor Plate,Explosive Coating II,1,1266,production
1267,materials,3,11543,Tungsten Carbide Armor Plate,Explosive Coating II,1,1266,production
1275,skills,1,3380,Industry,Layered Coating I,1,1274,production
1275,materials,666,34,Tritanium,Layered Coating I,1,1274,production
1275,materials,502,35,Pyerite,Layered Coating I,1,1274,production
1275,materials,1,36,Mexallon,Layered Coating I,1,1274,production
1275,materials,1,37,Isogen,Layered Coating I,1,1274,production
1277,skills,5,3380,Industry,Layered Coating II,1,1276,production
1277,skills,1,11442,Nanite Engineering,Layered Coating II,1,1276,production
1277,skills,1,11443,Hydromagnetic Physics,Layered Coating II,1,1276,production
1277,materials,1,11399,Morphite,Layered Coating II,1,1276,production
1277,materials,1,11475,R.A.M.- Armor/Hull Tech,Layered Coating II,1,1276,production
1277,materials,3,11543,Tungsten Carbide Armor Plate,Layered Coating II,1,1276,production
1277,materials,3,11544,Titanium Diborite Armor Plate,Layered Coating II,1,1276,production
1277,materials,1,1274,Layered Coating I,Layered Coating II,1,1276,production
1285,skills,1,3380,Industry,Kinetic Coating I,1,1284,production
1285,materials,666,34,Tritanium,Kinetic Coating I,1,1284,production
1285,materials,502,35,Pyerite,Kinetic Coating I,1,1284,production
1285,materials,1,36,Mexallon,Kinetic Coating I,1,1284,production
1285,materials,1,37,Isogen,Kinetic Coating I,1,1284,production
1287,skills,5,3380,Industry,Kinetic Coating II,1,1286,production
1287,skills,1,11442,Nanite Engineering,Kinetic Coating II,1,1286,production
1287,skills,1,11443,Hydromagnetic Physics,Kinetic Coating II,1,1286,production
1287,materials,1,1284,Kinetic Coating I,Kinetic Coating II,1,1286,production
1287,materials,1,11399,Morphite,Kinetic Coating II,1,1286,production
1287,materials,1,11475,R.A.M.- Armor/Hull Tech,Kinetic Coating II,1,1286,production
1287,materials,1,11542,Fernite Carbide Composite Armor Plate,Kinetic Coating II,1,1286,production
1287,materials,1,11545,Crystalline Carbonide Armor Plate,Kinetic Coating II,1,1286,production
1287,materials,3,11544,Titanium Diborite Armor Plate,Kinetic Coating II,1,1286,production
1295,skills,1,3380,Industry,Thermal Coating I,1,1294,production
1295,materials,666,34,Tritanium,Thermal Coating I,1,1294,production
1295,materials,502,35,Pyerite,Thermal Coating I,1,1294,production
1295,materials,1,36,Mexallon,Thermal Coating I,1,1294,production
1295,materials,1,37,Isogen,Thermal Coating I,1,1294,production
1297,skills,5,3380,Industry,Thermal Coating II,1,1296,production
1297,skills,1,11442,Nanite Engineering,Thermal Coating II,1,1296,production
1297,skills,1,11443,Hydromagnetic Physics,Thermal Coating II,1,1296,production
1297,materials,1,11399,Morphite,Thermal Coating II,1,1296,production
1297,materials,1,1294,Thermal Coating I,Thermal Coating II,1,1296,production
1297,materials,1,11475,R.A.M.- Armor/Hull Tech,Thermal Coating II,1,1296,production
1297,materials,3,11542,Fernite Carbide Composite Armor Plate,Thermal Coating II,1,1296,production
1297,materials,3,11545,Crystalline Carbonide Armor Plate,Thermal Coating II,1,1296,production
1305,skills,1,3380,Industry,Multispectrum Coating I,1,1304,production
1305,materials,896,34,Tritanium,Multispectrum Coating I,1,1304,production
1305,materials,698,35,Pyerite,Multispectrum Coating I,1,1304,production
1305,materials,29,36,Mexallon,Multispectrum Coating I,1,1304,production
1307,skills,5,3380,Industry,Multispectrum Coating II,1,1306,production
1307,skills,1,11442,Nanite Engineering,Multispectrum Coating II,1,1306,production
1307,skills,1,11443,Hydromagnetic Physics,Multispectrum Coating II,1,1306,production
1307,materials,1,11399,Morphite,Multispectrum Coating II,1,1306,production
1307,materials,1,11544,Titanium Diborite Armor Plate,Multispectrum Coating II,1,1306,production
1307,materials,1,11475,R.A.M.- Armor/Hull Tech,Multispectrum Coating II,1,1306,production
